"DISTRITO","REGIMEN","PROVINCIA","CODIGO.AMIE","INSTITUCION","BAJO.MATRICULA.USD","BAJO.PENSION.USD","X36MESES.MATRICULA.USD","X36.MESES.PENSION.USD","INICIAL.MATRICULA.USD","INICIAL.PENSION.USD","BASICA.MATRICULA.USD","BASICA.PENSION.USD","BASICASUP.MATRICULA.USD","BASICASUP.PENSION.USD","BACH.MATRICULA.USD","BACH.PENSION.USD"
"09D02","COSTA","GUAYAS","09H02090","ALBA CALDERÓN DE GIL",0,0,0,0,14.44,23.1,14.44,23.1,14.44,23.1,0,0
"09D02","COSTA","GUAYAS","09H02108","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR ROMAN CASTRO CARRANZA",0,0,0,0,0,0,12.99,20.79,0,0,0,0
"09D02","COSTA","GUAYAS","09H02115","UNIDAD PARTICULAR LETRAS Y VIDA",0,0,0,0,0,0,66.99,107.19,84.75,135.59,88.99,142.39
"09D02","COSTA","GUAYAS","09H02121","ESCUELA DE EDUCACIÓN BÁSICA JOHN DEWEY",0,0,0,0,27.22,43.56,27.22,43.56,0,0,0,0
"09D02","COSTA","GUAYAS","09H02135","UNIDAD EDUCATIVA PARTICULAR A DISTANCIA JUAN MONTALVO FIALLOS",0,0,0,0,0,0,0,0,0,0,0,0
"09D02","COSTA","GUAYAS","09H02146","UNIDAD EDUCATIVA PARTICULAR SERGIO NUÑEZ SANTAMARÍA",0,0,0,0,0,0,21.89,35.02,21.89,35.02,27.36,43.78
"09D02","COSTA","GUAYAS","09H02152","CENTRO DE EDUCACIÓN INICIAL ARACELLY GILBERT",0,0,0,0,25.99,41.58,0,0,0,0,0,0
"09D02","COSTA","GUAYAS","09H02164","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR JUAN MARTIN MOYE",0,0,0,0,0,0,18.58,29.72,18.58,29.72,0,0
"09D02","COSTA","GUAYAS","09H02174","ESCUELA DE EDUCACIÓN BÁSICA PADRE NUMAEL LOPEZ",0,0,0,0,16.88,27,16.88,27,0,0,0,0
"09D02","COSTA","GUAYAS","09H02224","UNIDAD EDUCATIVA LICEO CORAZÓN DE JESÚS",0,0,0,0,33.41,53.46,33.41,53.46,33.41,53.46,0,0
"09D02","COSTA","GUAYAS","09H02225","UNIDAD EDUCATIVA ISLA SEYMOUR",0,0,0,0,46.82,74.92,46.82,74.92,46.82,74.92,50.58,80.93
"09D02","COSTA","GUAYAS","09H02227","MATILDE HIDALGO DE PROCEL",0,0,0,0,19.21,30.73,19.21,30.73,0,0,0,0
"09D02","COSTA","GUAYAS","09H02230","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR ROSA PARKS",0,0,0,0,10.31,16.5,10.31,16.5,0,0,0,0
"09D02","COSTA","GUAYAS","09H02234","ESCUELA DE EDUCACIÓN BÁSICA PEDRO LUIS CARLETTI",0,0,0,0,0,0,19.21,30.73,0,0,0,0
"09D02","COSTA","GUAYAS","09H02236","ESCUELA DE EDUCACIÓN BÁSICA SANTA MARÍA EUFRASIA",0,0,0,0,18.56,29.7,18.56,29.7,0,0,0,0
"09D02","COSTA","GUAYAS","09H02282","ESCUELA DE EDUCACIÓN BÁSICA SAN CARLOS LWANGA",0,0,0,0,12.5,20,12.5,20,0,0,0,0
"09D02","COSTA","GUAYAS","09H02467","ESCUELA DE EDUACION ABÁSICA PARTICULAR VENECIA",0,0,0,0,0,0,12.9,20.64,0,0,0,0
"09D02","COSTA","GUAYAS","09H02469","ESCUELA DE EDUCACIÓN BÁSICA JOSÉ IGNACIO VEINTIMILLA",0,0,0,0,0,0,39.09,62.54,0,0,0,0
"09D02","COSTA","GUAYAS","09H02470","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR 10 DE AGOSTO",0,0,0,0,20.67,33.08,20.67,33.08,0,0,0,0
"09D02","COSTA","GUAYAS","09H02470","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR 10 DE AGOSTO (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,24.87,39.8,24.87,39.8,0,0,0,0
"09D02","COSTA","GUAYAS","09H02476","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR FRANCIA",0,0,0,0,29.83,47.73,33.52,53.62,33.52,53.62,0,0
"09D02","COSTA","GUAYAS","09H02476","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR FRANCIA(PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,31.69,50.71,36.21,57.95,36.21,57.95,0,0
"09D02","COSTA","GUAYAS","09H02479","ESCUELA DE EDUCACIÓN BÁSICA FISCOMISIONAL MONS NECTOR ASTUDILLO",0,0,0,0,26.15,41.83,26.15,41.83,0,0,0,0
"09D02","COSTA","GUAYAS","09H02493","UNIDAD EDUCATIVA PARTICULAR PDTE CARLOS JULIO AROSEMENA TOLA",0,0,0,0,38.59,61.74,38.59,61.74,38.59,61.74,57.11,91.38
"09D02","COSTA","GUAYAS","09H02493","UNIDAD EDUCATIVA PARTICULAR PDTE CARLOS JULIO AROSEMENA TOLA (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,51.74,82.79,51.74,82.79,51.74,82.79,70.26,112.42
"09D02","COSTA","GUAYAS","09H02502","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR ISRAEL",0,0,0,0,0,0,18.91,30.25,0,0,0,0
"09D02","COSTA","GUAYAS","09H02506","ESCUELA DE ESUCACION BÁSICA PARTICULAR JOSÉ MARTI",0,0,0,0,0,0,32.51,52.02,32.51,52.02,0,0
"09D02","COSTA","GUAYAS","09H02512","REPUBLICA DE HUNGRIA",0,0,0,0,34.03,54.45,34.03,54.45,0,0,0,0
"09D02","COSTA","GUAYAS","09H02545","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR ING LUIS CHIRIBOGA PARRA",0,0,0,0,49.16,78.65,49.16,78.65,0,0,0,0
"09D02","COSTA","GUAYAS","09H02550","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR ECUADOR",0,0,0,0,58.33,93.33,58.39,93.43,0,0,0,0
"09D02","COSTA","GUAYAS","09H02555","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR DAMASCO",0,0,0,0,0,0,29.71,47.53,29.71,47.53,0,0
"09D02","COSTA","GUAYAS","09H02555","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR DAMASCO (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,0,0,32.56,52.1,0,0,0,0
"09D02","COSTA","GUAYAS","09H02560","UNIDAD EDUCATIVA PARTICULAR LOLA AROSEMENA DE CARBO",0,0,0,0,17.56,28.1,17.56,28.1,17.56,28.1,17.56,28.1
"09D02","COSTA","GUAYAS","09H02568","ESCUELA DE EDUCACIÓN BÁSICA AUSUBEL",0,0,0,0,39.7,63.52,46.92,75.08,0,0,0,0
"09D02","COSTA","GUAYAS","09H02570","UNIDAD EDUCATIVA AMERICO VESPUCIO",0,0,0,0,42.1,67.35,42.1,67.35,42.1,67.35,42.1,67.35
"09D02","COSTA","GUAYAS","09H02571","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR GUAYAS",0,0,0,0,43.44,69.5,43.44,69.5,43.44,69.5,0,0
"09D02","COSTA","GUAYAS","09H02573","ESCUELA GENERAL DE EDUCACIÓN BÁSICA PARTICULAR DOLORES SOPENA",0,0,0,0,31.59,50.54,31.59,50.54,31.59,50.54,0,0
"09D02","COSTA","GUAYAS","09H02606","ALTEMIA ROMAN MARQUEZ",0,0,0,0,21.67,34.67,21.67,34.67,0,0,0,0
"09D02","COSTA","GUAYAS","09H02606","ALTEMIA ROMAN MARQUEZ (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,0,0,25.07,40.11,0,0,0,0
"09D02","COSTA","GUAYAS","09H02608","JOSÉ MARÍA COUDRIN",0,0,0,0,17.54,28.06,17.54,28.06,0,0,0,0
"09D02","COSTA","GUAYAS","09H02608","JOSÉ MARÍA COUDRIN (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,17.7,28.31,17.7,28.31,0,0,0,0
"09D02","COSTA","GUAYAS","09H02610","NUEVA AURORA",0,0,0,0,20.64,33.02,21.67,34.67,21.67,34.67,0,0
"09D02","COSTA","GUAYAS","09H02615","UNIDAD EDUCATIVA EL PROFETA JEREMIAS",0,0,0,0,16.88,27,16.88,27,16.88,27,16.88,27
"09D02","COSTA","GUAYAS","09H05219","JOSÉ DE LA CUADRA",0,0,0,0,0,0,14.98,23.96,0,0,0,0
"09D02","COSTA","GUAYAS","09H05235","ESCUELA DE EDUCACIÓN BÁSICA CIUDAD DE MONTECRISTI",0,0,0,0,34.03,54.45,34.03,54.45,0,0,0,0
"09D02","COSTA","GUAYAS","09H05235","ESCUELA DE EDUCACIÓN BÁSICA CIUDAD DE MONTECRISTI",0,0,0,0,34.03,54.45,34.03,54.45,0,0,0,0
"09D02","COSTA","GUAYAS","09H05241","UNIDAD EDUCATIVA PARTICULAR CAYETANO TARRUELL",0,0,0,0,0,0,68.96,110.33,68.96,110.33,68.96,110.33
"09D02","COSTA","GUAYAS","09H05244","ESCUELA DE EDUCACIÓN BÁSICA BEREA",0,0,0,0,32.46,51.93,32.46,51.93,0,0,0,0
"09D02","COSTA","GUAYAS","09H05259","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR GABRIEL GARCIA MARQUEZ",0,0,0,0,0,0,10.31,16.5,0,0,0,0
"09D02","COSTA","GUAYAS","09H05298","ESCUELA PARTICULAR CERRO AZUL",0,0,0,0,40.95,65.52,47.25,75.6,0,0,0,0
"09D02","COSTA","GUAYAS","09H05330","UNIDAD EDUCATIVA LICEO 24 DE JULIO",0,0,0,0,23.89,38.22,23.89,38.22,27.3,43.68,30.03,48.05
"09D02","COSTA","GUAYAS","09H05418","ESCUELA DE EDUCACIÓN BÁSICA LUCIO SENECA",0,0,0,0,47.28,75.65,36.31,58.09,0,0,0,0
"09D02","COSTA","GUAYAS","09H05451","ESCUELA DE EDUCACIÓN BÁSICA DR JOSÉ MARÍA PLACIDO CAAMAÑO PARTICULAR",0,0,0,0,0,0,16.44,26.3,0,0,0,0
"09D02","COSTA","GUAYAS","09H05451","ESCUELA DE EDUCACIÓN BÁSICA DR JOSÉ MARÍA PLACIDO CAAMAÑO PARTICULAR (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,0,0,18.14,29.02,0,0,0,0
"09D02","COSTA","GUAYAS","09H05483","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR MARÍA MONTESSORI",0,0,0,0,27.5,44,27.5,44,0,0,0,0
"09D02","COSTA","GUAYAS","09H05560","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR CIUDAD DE SAMARÍA",0,0,0,0,21.28,34.04,21.28,34.04,21.28,34.04,0,0
"09D02","COSTA","GUAYAS","09H05560","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR CIUDAD DE SAMARÍA (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,23.06,36.9,23.06,36.9,23.06,36.9,0,0
"09D02","COSTA","GUAYAS","09H05640","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR JOSÉ JOAQUIN GALLEGOS LARA",0,0,0,0,0,0,21.18,33.88,0,0,0,0
"09D02","COSTA","GUAYAS","09H05987","MAXIMO AGUSTIN RODRIGUEZ",0,0,0,0,9.38,15,9.38,15,0,0,0,0
"09D02","COSTA","GUAYAS","09H06021","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR OSWALDO GUAYASAMIN",0,0,0,0,0,0,23.44,37.5,0,0,0,0
"09D02","COSTA","GUAYAS","09H06032","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR DIVINO NIÑO JESÚS EN HONOR A REYES",0,0,0,0,13.75,22,13.75,22,0,0,0,0
"09D02","COSTA","GUAYAS","09H06044","ESCUELA DE EDUCACIÓN BÁSICA CIUDAD DE BELEN",0,0,0,0,52.41,83.85,52.41,83.85,0,0,0,0
"09D02","COSTA","GUAYAS","09H06225","ESCUELA DE EDUCACIÓN BÁSICA PADRE SIMON EL AMIGO DEL MILLON",0,0,0,0,16.25,26,17.19,27.5,0,0,0,0
"09D03","COSTA","GUAYAS","09H00006","INSTITUTO BRITANICO",0,0,0,0,0,0,32.4,51.84,32.4,51.84,32.4,51.84
"09D03","COSTA","GUAYAS","09H00010","COLEGIO PARTICULAR BENJAMIN FRANKLIN",0,0,0,0,0,0,0,0,66.46,106.33,66.46,106.33
"09D03","COSTA","GUAYAS","09H00011","ESCUELA DE EDUCACIÓN BÁSICA MERCEDES MORENO IRIGOYEN",0,0,0,0,0,0,27.98,44.77,0,0,0,0
"09D03","COSTA","GUAYAS","09H00014","UNIDAD EDUCATIVA SANTA MARÍANA DE JESÚS",0,0,0,0,1.25,2,6.25,10,1.25,2,1.25,2
"09D03","COSTA","GUAYAS","09H00020","FILADELFIA",0,0,0,0,0,0,25,40,25,40,0,0
"09D03","COSTA","GUAYAS","09H00025","UNIDAD EDUCATIVA JUAN LEÓN MERA",0,0,0,0,34.83,55.73,34.83,55.73,34.83,55.73,34.83,55.73
"09D03","COSTA","GUAYAS","09H00040","UNIDAD EDUCATIVA MERCANTIL",0,0,0,0,0,0,66.45,106.32,66.45,106.32,74.39,119.02
"09D03","COSTA","GUAYAS","09H00049","UNIDAD EDUCATIVA PARTICULAR SAN JOSÉ",0,0,0,0,44.32,70.92,46.29,74.06,46.29,74.06,68.95,110.32
"09D03","COSTA","GUAYAS","09H00072","UNIDAD EDUCATIVA SAN JOSÉ LA SALLE",0,0,0,0,132.31,211.7,146.23,233.97,146.23,233.97,149.71,239.54
"09D03","COSTA","GUAYAS","09H00109","ESTRELLA DE BELEN",0,0,0,0,32.98,52.77,32.98,52.77,0,0,0,0
"09D03","COSTA","GUAYAS","09H00116","RAYITO DE DIOS",0,0,0,0,29.56,47.3,29.56,47.3,0,0,0,0
"09D03","COSTA","GUAYAS","09H00129","U E MSC ZOILA ROSA CABRERA MIRANDA DE PRIETO",0,0,0,0,42.99,68.79,42.99,68.79,42.99,68.79,0,0
"09D03","COSTA","GUAYAS","09H00170","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR GUIDO GARAY MACHUCA",0,0,0,0,24.06,38.5,24.06,38.5,0,0,0,0
"09D03","COSTA","GUAYAS","09H00362","ESC PARTICULAR MIXTA 79 NUESTRO IDEAL",0,0,0,0,0,0,18.1,28.96,0,0,0,0
"09D03","COSTA","GUAYAS","09H00414","CENTRO DE EDUCACIÓN BÁSICA PARTICULAR MANUELA ESPEJO DE MEJIA",0,0,0,0,39.4,63.04,39.4,63.04,0,0,0,0
"09D03","COSTA","GUAYAS","09H00415","JARDIN DE INFANTES GUILLERMO FEDERICO FROEBEL",0,0,0,0,28.42,45.48,0,0,0,0,0,0
"09D03","COSTA","GUAYAS","09H00423","UNIDAD EDUCATIVA AGUILAS DE CRISTO",0,0,0,0,82.56,132.1,97.57,156.11,97.57,156.11,97.57,156.11
"09D03","COSTA","GUAYAS","09H00424","ESCUELA DE EDUCACIÓN BÁSICA JOSÉ JOAQUIN DE OLMEDO",0,0,0,0,0,0,19.54,31.26,0,0,0,0
"09D03","COSTA","GUAYAS","09H00436","UNIDAD EDUCATIVA FISCOMISIONAL SANTA MARÍA MAZZARELLO",0,0,0,0,0,0,41.34,66.15,41.34,66.15,41.34,66.15
"09D03","COSTA","GUAYAS","09H00437","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR ALCAZAR",0,0,0,0,43.11,68.97,43.11,68.97,0,0,0,0
"09D03","COSTA","GUAYAS","09H00438","UNIDAD EDUCATIVA SAN FRANCISCO DE ASIS",0,0,0,0,62.94,100.7,62.94,100.7,70.62,112.99,70.62,112.99
"09D03","COSTA","GUAYAS","09H00443","UNIDAD EDUCATIVA GUILLERMO ROHDE AROSEMENA",0,0,0,0,0,0,0,0,73.88,118.21,73.88,118.21
"09D03","COSTA","GUAYAS","09H00444","ANGELITOS A ESTUDIAR",0,0,0,0,28.36,45.38,28.36,45.38,0,0,0,0
"09D03","COSTA","GUAYAS","09H00461","CENTRO INICIALY EGB TRAZOS Y GARABATOS",0,0,0,0,27.5,44,0,0,0,0,0,0
"09D03","COSTA","GUAYAS","09H00469","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR MONSEÑOR JOSÉ MASNINI",0,0,0,0,28.41,45.45,28.41,45.45,28.41,45.45,0,0
"09D03","COSTA","GUAYAS","09H00470","ESCUELA DE EDUCACIÓN BÁSICA MARÍA MONTESSORI",0,0,0,0,35.64,57.02,0,0,0,0,0,0
"09D03","COSTA","GUAYAS","09H00471","UNIDAD EDUCATIVA PARTICULAR GABRIELA MISTRAL",0,0,0,0,37.5,60,40.62,65,53.12,85,60.31,96.5
"09D03","COSTA","GUAYAS","09H00472","CENTRO DE EDUCACIÓN INICIAL MANUELITA SAENZ",0,0,0,0,30.94,49.5,30.94,49.5,0,0,0,0
"09D03","COSTA","GUAYAS","09H00486","UNIDAD EDUCATIVA SALESIANA FISCOMISIONAL DOMINGO SAVIO",0,0,0,0,0,0,36.38,58.21,35.64,57.02,49.01,78.41
"09D03","COSTA","GUAYAS","09H00491","ESCUELA PARTICULAR LIDIA DEAN DE HENRIQUEZ",0,0,0,0,42.5,68,42.5,68,0,0,0,0
"09D03","COSTA","GUAYAS","09H00495","UNIDAD EDUCATIVA SAN JACINTO",0,0,0,0,19.06,30.49,19.06,30.49,0,0,0,0
"09D03","COSTA","GUAYAS","09H00499","MI NUEVO AMANECER",0,0,0,0,43,68.79,43,68.79,0,0,0,0
"09D03","COSTA","GUAYAS","09H00503","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR EL SHADDAI",0,0,0,0,19.89,31.83,21.32,34.11,0,0,0,0
"09D03","COSTA","GUAYAS","09H00504","ESCUELA DE EDUCACIÓN BÁSICA RAFAEL CASTILLO ROMERO",0,0,0,0,0,0,16.64,26.62,0,0,0,0
"09D03","COSTA","GUAYAS","09H00505","ESCUELA DE EDUCACIÓN BÁSICA JEHOVA MI PROVEEDOR",0,0,0,0,20.62,33,20.62,33,0,0,0,0
"09D03","COSTA","GUAYAS","09H00524","JARDIN 120 LICEO SANTA ANA 71",0,0,0,0,28.35,45.36,28.35,45.36,0,0,0,0
"09D03","COSTA","GUAYAS","09H00529","CENTRO DE EDUCACIÓN INICIAL EL ESPACIO DE LOS NIÑOS",0,0,0,0,30.25,48.4,0,0,0,0,0,0
"09D03","COSTA","GUAYAS","09H00533","ESCUELA FRAGATA ESTRELLA DE BELEN",0,0,0,0,18.71,29.94,18.71,29.94,0,0,0,0
"09D03","COSTA","GUAYAS","09H00535","UNIDAD EDUCATIVA APOSTOL SANTIAGO",0,0,0,0,0,0,49.89,79.83,49.89,79.83,0,0
"09D03","COSTA","GUAYAS","09H00536","ESCUELA DE EDUCACIÓN BÁSICA DR ALLAN MEWHA",0,0,0,0,30.25,48.4,30.25,48.4,0,0,0,0
"09D03","COSTA","GUAYAS","09H00543","UNIDAD EDUCATIVA PARTICULAR JOSÉ MARÍA EGAS",0,0,0,0,26.38,42.21,26.38,42.21,0,0,0,0
"09D03","COSTA","GUAYAS","09H00546","PADRE HUGO VASQUEZ Y ALMAZAN",0,0,0,0,22.69,36.3,22.69,36.3,0,0,0,0
"09D03","COSTA","GUAYAS","09H00557","TIA PIEDACITA",0,0,0,0,35.18,56.29,0,0,0,0,0,0
"09D03","COSTA","GUAYAS","09H00558","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR LA PRESENTACION",0,0,0,0,0,0,31.03,49.65,31.03,49.65,0,0
"09D03","COSTA","GUAYAS","09H00562","UNIDAD EDUCATIVA ONEIL",0,0,0,0,26.38,42.2,37.68,60.29,37.68,60.29,37.68,60.29
"09D03","COSTA","GUAYAS","09H00574","UNIDAD EDUCATIVA PARTICULAR GIOVANNI ANTONIO FARINA",0,0,0,0,21.76,34.82,21.76,34.82,21.76,34.82,0,0
"09D03","COSTA","GUAYAS","09H00577","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR SALVADOR SALAS NEIRA",0,0,0,0,23.29,37.27,26.2,41.92,0,0,0,0
"09D03","COSTA","GUAYAS","09H00581","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR PROVINCIA DEL GUAYAS",0,0,0,0,0,0,17.67,28.27,0,0,0,0
"09D03","COSTA","GUAYAS","09H00583","ANA VILLAMIL ICAZA",0,0,0,0,0,0,31.27,50.03,0,0,0,0
"09D03","COSTA","GUAYAS","09H00604","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR CINCO DE JUNIO",0,0,0,0,17.06,27.29,18.47,29.56,0,0,0,0
"09D03","COSTA","GUAYAS","09H00608","UNIDAD EDUCATIVA CLARETIANA",0,0,0,0,24.93,39.89,46.6,74.56,46.6,74.56,46.96,75.13
"09D03","COSTA","GUAYAS","09H00608","UNIDAD EDUCATIVA CLARETIANA (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,27.8,44.48,49.47,79.16,0,0,49.83,79.73
"09D03","COSTA","GUAYAS","09H00618","MATILDE HIDALGO DE PROCEL",0,0,0,0,0,0,16.53,26.45,0,0,0,0
"09D03","COSTA","GUAYAS","09H00624","UNIDAD EDUCATIVA PADRE CAYETANO TARRUEL",0,0,0,0,47.64,76.23,47.64,76.23,0,0,0,0
"09D03","COSTA","GUAYAS","09H00625","UNIDAD EDUCATIVA FISCOMISIONAL SALESIANA SAN JUAN BOSCO",0,0,0,0,53.19,85.1,53.19,85.1,53.19,85.1,0,0
"09D03","COSTA","GUAYAS","09H00630","UNIDAD EDUCATIVA PARTICULAR VISION",0,0,0,0,93.56,149.69,93.56,149.69,93.56,149.69,93.56,149.69
"09D03","COSTA","GUAYAS","09H00634","ESCUELA DE EDUCACIÓN BÁSICA LA ESPAÑOLITA",0,0,0,0,64.28,102.85,64.28,102.85,0,0,0,0
"09D03","COSTA","GUAYAS","09H00642","UNIDAD EDUCATIVA ACADEMIA NAVAL ALTAMAR SA ALTAMARSA",0,0,0,0,91.88,147,91.88,147,91.88,147,91.88,147
"09D03","COSTA","GUAYAS","09H00647","UNIDAD EDUCATIVA ALBORADA",0,0,0,0,44.38,71,46.88,75,0,0,0,0
"09D03","COSTA","GUAYAS","09H00671","ESCUELA PARTICULAR 212 LA MEDALLA MILAGROSA",0,0,0,0,28.14,45.02,35.96,57.54,0,0,0,0
"09D03","COSTA","GUAYAS","09H00672","UNIDAD EDUCATIVA DE LA PROVIDENCIA",0,0,0,0,49.89,79.83,53.74,85.98,76.76,122.82,80.59,128.95
"09D03","COSTA","GUAYAS","09H00672","UNIDAD EDUCATIVA DE LA PROVIDENCIA (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,56.3,90.08,60.14,96.23,83.17,133.07,87,139.2
"09D03","COSTA","GUAYAS","09H00674","UNIDAD EDUCATIVA INSTITUTO COELLO",0,0,0,0,0,0,0,0,46.16,73.86,46.16,73.86
"09D03","COSTA","GUAYAS","09H00682","UNIDAD EDUCATIVA SAN AGUSTIN",0,0,0,0,75.18,120.29,75.18,120.29,79.13,126.61,79.13,126.61
"09D03","COSTA","GUAYAS","09H00682","UNIDAD EDUCATIVA SAN AGUSTIN (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,75.18,120.29,79.13,126.61,79.13,126.61,85.46,136.74
"09D03","COSTA","GUAYAS","09H00683","UNIDAD EDUCATIVA SAN JOSÉ BUEN PASTOR",0,0,0,0,27.56,44.1,27.56,44.1,27.56,44.1,0,0
"09D03","COSTA","GUAYAS","09H00686","UNIDAD EDUCATIVA PARTICULAR TRECE DE ABRIL",0,0,0,0,0,0,0,0,44.55,71.28,44.55,71.28
"09D03","COSTA","GUAYAS","09H00689","UNIDAD EDUCATIVA INTERNATIONAL SPEEDWRITING",0,0,0,0,0,0,0,0,53.75,86,53.75,86
"09D03","COSTA","GUAYAS","09H00702","UNIDAD EDUCATIVA NUEVO GUAYAQUIL",0,0,0,0,48.35,77.36,48.35,77.36,48.35,77.36,48.35,77.36
"09D03","COSTA","GUAYAS","09H00709","CASITA DE VERANO",0,0,0,0,41.28,66.04,41.28,66.04,0,0,0,0
"09D03","COSTA","GUAYAS","09H00721","UNIDAD EDUCATIVA ROSARÍO SANCHEZ BRUNO",0,0,0,0,61.04,97.66,63.3,101.28,63.3,101.28,73.1,116.96
"09D03","COSTA","GUAYAS","09H00892","ESCUELA DE EDUCACIÓN BÁSICA ALTRUISTA",0,0,0,0,13.78,22.05,13.78,22.05,0,0,0,0
"09D03","COSTA","GUAYAS","09H00900","ESCUELA DE EDUCACIÓN BÁSICA 27 DE FEBRERO",0,0,0,0,27.36,43.78,27.36,43.78,0,0,0,0
"09D03","COSTA","GUAYAS","09H01026","COLEGIO PARTICULAR CIENCIAS Y VIDA",0,0,0,0,0,0,0,0,13.78,22.05,13.78,22.05
"09D03","COSTA","GUAYAS","09H01937","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR BUQUE DEL PACÍFICO",0,0,0,0,0,0,47.4,75.84,47.4,75.84,0,0
"09D03","COSTA","GUAYAS","09H01938","INICIAL PARTICULAR MI SEGUNDO HOGAR",0,0,0,0,41.59,66.55,0,0,0,0,0,0
"09D03","COSTA","GUAYAS","09H01940","COLEGIO JORGE WASHINGTON",0,0,0,0,50.81,81.3,50.81,81.3,50.81,81.3,50.81,81.3
"09D03","COSTA","GUAYAS","09H01946","LOS BAMBINOS",0,0,0,0,53.12,85,0,0,0,0,0,0
"09D03","COSTA","GUAYAS","09H01953","ESCUELA DE EDUCACIÓN BÁSICA DIOS ETERNO",0,0,0,0,0,0,23.45,37.52,0,0,0,0
"09D03","COSTA","GUAYAS","09H01957","DANTE ALIGHIERI",0,0,0,0,54.5,87.2,56.03,89.65,56.03,89.65,61.41,98.25
"09D03","COSTA","GUAYAS","09H01957","DANTE ALIGHIERI (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,60.41,96.66,61.94,99.11,61.94,99.11,67.32,107.71
"09D03","COSTA","GUAYAS","09H02144","JESÚS DE NAZARETH",0,0,0,0,56.75,90.79,57.14,91.42,57.14,91.42,57.14,91.42
"09D03","COSTA","GUAYAS","09H05214","UNIDAD EDUCATIVA LA LUZ DE DIOS",0,0,0,0,0,0,17.19,27.5,17.19,27.5,17.19,27.5
"09D03","COSTA","GUAYAS","09H05230","JUVENTUD ECUATORIANA",0,0,0,0,0,0,0,0,35.18,56.29,0,0
"09D03","COSTA","GUAYAS","09H05367","UNIDAD EDUCATIVA PARTICULAR INSTITUTO SUÁREZ",0,0,0,0,0,0,0,0,34.47,55.15,34.47,55.15
"09D03","COSTA","GUAYAS","09H05514","ESCUELA PARTICULAR BÁSICA GARCIA MORENO",0,0,0,0,21.66,34.65,34.38,55,34.38,55,0,0
"09D03","COSTA","GUAYAS","09H05533","UNIDAD EDUCATIVA PCEI PARTICULAR A DISTANCIA LIBERTADOR BOLIVAR",0,0,0,0,0,0,0,0,28.75,46,28.75,46
